what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357142191613
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357142191929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357142193612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357142200772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357142213314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357142232722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1357142235809
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1357142235827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357142236689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357147399657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357147400642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357149741014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357149741896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357152225344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357152225398
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1357152462753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357164152615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357164153414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357164154438
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357164158920
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1357164165020
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1357164165022
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1357164165022
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1357164165022
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1357164165023
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1357164165023
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1357164165023
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1357164165023
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,21.0.0.v201210310015-519525,"overlay.com.android.ide.eclipse.adt.overlay",1357164165023
stopped,bundle,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.adt",1357164165204
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1357164165205
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1357164165205
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1357164165206
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1357164165206
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1357164165207
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1357164165207
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1357164165208
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1357164165208
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1357164165326
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1357164165326
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1357164166571
stopped,bundle,com.android.ide.eclipse.gldebugger,21.0.0.v201210310015-519525,"com.android.ide.eclipse.gldebugger",1357164166571
stopped,bundle,com.android.ide.eclipse.hierarchyviewer,21.0.0.v201210310015-519525,"com.android.ide.eclipse.hierarchyviewer",1357164166572
stopped,bundle,com.android.ide.eclipse.traceview,21.0.0.v201210310015-519525,"com.android.ide.eclipse.traceview",1357164166572
